content_id,tmdb_id,title,content_type,genres,primary_genre,release_date,vote_average,vote_count,popularity,original_language,overview,runtime_minutes
TMDB_T_285469,285469,Rangamati Tirandaj,tv_show,Drama,Drama,2024-09-30,0.0,0,83.3869,bn,Star Jalsha Tv Shows,53
TMDB_T_72517,72517,Classroom of the Elite,tv_show,Animation|Drama|Mystery,Animation,2017-07-12,8.4,760,75.3878,ja,"Kiyotaka Ayanokouji enrolls at the prestigious Tokyo Koudo Ikusei Academy, but is assigned to Class 1-D, where students with behavioral problems are housed. The school awards points equivalent to 100,",35
TMDB_T_1855,1855,Star Trek: Voyager,tv_show,Sci-Fi & Fantasy|Drama|Action & Adventure,Sci-Fi & Fantasy,1995-01-16,7.784,1080,78.3892,en,"Pulled to the far side of the galaxy, where the Federation is 75 years away at maximum warp speed, a Starfleet ship must cooperate with Maquis rebels to find a way home.",55
TMDB_T_1403,1403,Marvel's Agents of S.H.I.E.L.D.,tv_show,Drama|Sci-Fi & Fantasy|Action & Adventure,Drama,2013-09-24,7.475,3740,83.7874,en,"Agent Phil Coulson of S.H.I.E.L.D. (Strategic Homeland Intervention, Enforcement and Logistics Division) puts together a team of agents to investigate the new, the strange and the unknown around the g",53
TMDB_T_71494,71494,Golden Globe Awards,tv_show,Reality|Talk,Reality,1944-01-20,7.2,18,65.1124,en,"An annual awards ceremony recognizing excellence in film and television, both domestic and foreign, bestowed by the Hollywood Foreign Press Association.",41
TMDB_T_1695,1695,Monk,tv_show,Drama|Comedy|Crime|Mystery,Drama,2002-07-12,7.944,1227,93.7181,en,"Adrian Monk was once a rising star with the San Francisco Police Department, legendary for using unconventional means to solve the department's most baffling cases. But after the tragic (and still uns",40
TMDB_T_100088,100088,The Last of Us,tv_show,Drama,Drama,2023-01-15,8.4,6896,73.4963,en,"Twenty years after modern civilization has been destroyed, Joel, a hardened survivor, is hired to smuggle Ellie, a 14-year-old girl, out of an oppressive quarantine zone. What starts as a small job so",42
TMDB_T_284058,284058,112 Vandaag,tv_show,,Unknown,2021-05-10,0.0,0,79.1107,nl,"Reporters across the country go after the 112 calls of the past 24 hours. They report on the emergency calls that came in and how the police, fire brigade, ambulance, or rescue services subsequently r",58
TMDB_T_17610,17610,NCIS: Los Angeles,tv_show,Action & Adventure|Drama|Crime|Mystery,Action & Adventure,2009-09-22,7.5,1229,89.1202,en,"The exploits of the Los Angeles–based Office of Special Projects (OSP), an elite division of the Naval Criminal Investigative Service that specializes in undercover assignments.",56
TMDB_T_45790,45790,JoJo's Bizarre Adventure,tv_show,Animation|Action & Adventure|Sci-Fi & Fantasy,Animation,2012-10-06,8.553,1566,89.8127,ja,"Follow the intergenerational feud between the Joestar Family and various forces of evil, the most prominent of which is Dio Brando and his followers.",40
TMDB_T_3452,3452,Frasier,tv_show,Comedy|Family,Comedy,1993-09-16,7.688,862,72.4609,en,"After many years spent at the “Cheers” bar, Frasier moves back home to Seattle to work as a radio psychiatrist after his policeman father gets shot in the hip on duty.",42
TMDB_T_76572,76572,Soul Land,tv_show,Animation|Drama|Sci-Fi & Fantasy|Action & Adventure,Animation,2018-01-13,8.2,54,76.7199,zh,"Tang San spent his life in the Tang Outer Sect, dedicated to the creation and mastery of hidden weapons. Once he stole the secret lore of the Inner Sect to reach the pinnacle of his art, his only way ",53
TMDB_T_62223,62223,The Late Late Show with James Corden,tv_show,Talk,Talk,2015-03-23,5.2,144,86.7992,en,"Once Craig Ferguson retires, James Corden will be taking over The Late Late Show. The show is a late night talk show that interviews celebrities and has its own bits. And of course, it's all hosted by",29
TMDB_T_108978,108978,Reacher,tv_show,Action & Adventure|Drama|Crime,Action & Adventure,2022-02-03,8.07,2739,80.9562,en,"Jack Reacher, a veteran military police investigator, has just recently entered civilian life. Reacher is a drifter, carrying no phone and the barest of essentials as he travels the country and explor",43
TMDB_T_46260,46260,Naruto,tv_show,Animation|Action & Adventure|Sci-Fi & Fantasy,Animation,2002-10-03,8.4,5924,85.394,ja,"Naruto Uzumaki, a mischievous adolescent ninja, struggles as he searches for recognition and dreams of becoming the Hokage, the village's leader and strongest ninja.",40
TMDB_T_1981,1981,Charmed,tv_show,Comedy|Drama|Mystery|Sci-Fi & Fantasy,Comedy,1998-10-07,8.2,2484,75.5277,en,"Three sisters (Prue, Piper and Phoebe) reunite and unlock their powers to become the Charmed Ones, the most powerful good witches of all time, whose prophesied destiny is to protect innocent lives fro",42
TMDB_T_290856,290856,Marshals,tv_show,Drama,Drama,2026-03-01,7.2,105,74.0779,en,"With the Yellowstone Ranch behind him, Kayce Dutton joins an elite unit of U.S. Marshals, combining his skills as a cowboy and Navy SEAL to bring range justice to Montana, where he and his teammates m",46
TMDB_T_279388,279388,Pursuit of Jade,tv_show,Drama,Drama,2026-03-06,7.7,46,74.8312,zh,"This drama follows Fan Changyu, a butcher’s daughter, and Xie Zheng, a fallen noble seeking revenge. Their fake marriage turns into true love, but war tears them apart. Determined, Fan Changyu wields ",45
TMDB_T_1409,1409,Sons of Anarchy,tv_show,Crime|Drama,Crime,2008-09-03,8.415,3202,77.754,en,"The Sons of Anarchy (SOA) are an outlaw motorcycle club with many charters in the United States and overseas. The show focused on the original and founding charter, Sons of Anarchy Motorcycle Club, Re",59
TMDB_T_98031,98031,Keep Running,tv_show,Comedy|Reality,Comedy,2014-10-10,5.7,11,79.3399,zh,"Hurry Up, Brother! is a Chinese variety show based off the original Korean variety show, Running Man. It is created by SBS and co-produced with Zhejiang Television. It first aired on October 10, 2014.",30
TMDB_T_4588,4588,ER,tv_show,Drama,Drama,1994-09-19,7.83,908,77.3426,en,ER explores the inner workings of an urban teaching hospital and the critical issues faced by the dedicated physicians and staff of its overburdened emergency room.,33
TMDB_T_498,498,Late Show with David Letterman,tv_show,Talk|Comedy,Talk,1993-08-30,6.424,164,77.4355,en,"David Letterman uses mature humor to appeal to his audience in this weeknight series, which gets its music from a house band led by Paul Shaffer. Among the show's most-famous segments are the Top Ten ",34
TMDB_T_4588,4588,ER,tv_show,Drama,Drama,1994-09-19,7.83,908,77.3426,en,ER explores the inner workings of an urban teaching hospital and the critical issues faced by the dedicated physicians and staff of its overburdened emergency room.,39
TMDB_T_220150,220150,Pokémon Horizons,tv_show,Sci-Fi & Fantasy|Action & Adventure|Kids|Animation,Sci-Fi & Fantasy,2023-04-14,8.7,99,76.926,ja,"Follow Liko and Roy as they unravel the mysteries that surround them and encounter Friede, Captain Pikachu, Amethio, and others during their exciting adventures!",49
TMDB_T_283123,283123,Esref's Dream,tv_show,Drama,Drama,2025-03-19,7.1,38,76.8714,tr,"As a child, Eşref fell in love from afar with a girl he called “Rüya” and spent years searching for her, only to become a powerful mafia figure along the way. Meanwhile, Nisan, an idealistic musician,",34
TMDB_T_76572,76572,Soul Land,tv_show,Animation|Drama|Sci-Fi & Fantasy|Action & Adventure,Animation,2018-01-13,8.2,54,76.7199,zh,"Tang San spent his life in the Tang Outer Sect, dedicated to the creation and mastery of hidden weapons. Once he stole the secret lore of the Inner Sect to reach the pinnacle of his art, his only way ",38
TMDB_T_4376,4376,JAG,tv_show,Drama|Action & Adventure|Crime,Drama,1995-09-23,7.3,380,76.5952,en,"Harmon ""Harm"" Rabb Jr. is a former pilot turned lawyer working for the military's JAG (Judge Advocate General) division, the elite legal wing of officers that prosecutes and defends those accused of m",29
TMDB_T_790,790,Agatha Christie's Poirot,tv_show,Crime|Drama|Mystery,Crime,1989-01-08,8.174,537,76.0745,en,"From England to Egypt, accompanied by his elegant and trustworthy sidekicks, the intelligent yet eccentrically-refined Belgian detective Hercule Poirot pits his wits against a collection of first clas",51
TMDB_T_1981,1981,Charmed,tv_show,Comedy|Drama|Mystery|Sci-Fi & Fantasy,Comedy,1998-10-07,8.172,2485,75.5277,en,"Three sisters (Prue, Piper and Phoebe) reunite and unlock their powers to become the Charmed Ones, the most powerful good witches of all time, whose prophesied destiny is to protect innocent lives fro",51
TMDB_T_72517,72517,Classroom of the Elite,tv_show,Animation|Drama|Mystery,Animation,2017-07-12,8.4,760,75.3878,ja,"Kiyotaka Ayanokouji enrolls at the prestigious Tokyo Koudo Ikusei Academy, but is assigned to Class 1-D, where students with behavioral problems are housed. The school awards points equivalent to 100,",46
TMDB_T_279388,279388,Pursuit of Jade,tv_show,Drama,Drama,2026-03-06,7.7,46,74.8312,zh,"This drama follows Fan Changyu, a butcher’s daughter, and Xie Zheng, a fallen noble seeking revenge. Their fake marriage turns into true love, but war tears them apart. Determined, Fan Changyu wields ",59
TMDB_T_117465,117465,Hell's Paradise,tv_show,Animation|Action & Adventure|Sci-Fi & Fantasy,Animation,2023-04-01,8.129,426,74.5819,ja,"For a chance at a pardon, a ninja assassin joins other condemned criminals on a journey to a mysterious island to retrieve an elixir of immortality.",54
TMDB_T_290856,290856,Marshals,tv_show,Drama,Drama,2026-03-01,7.2,105,74.0779,en,"With the Yellowstone Ranch behind him, Kayce Dutton joins an elite unit of U.S. Marshals, combining his skills as a cowboy and Navy SEAL to bring range justice to Montana, where he and his teammates m",51
TMDB_T_100088,100088,The Last of Us,tv_show,Drama,Drama,2023-01-15,8.44,6897,73.4963,en,"Twenty years after modern civilization has been destroyed, Joel, a hardened survivor, is hired to smuggle Ellie, a 14-year-old girl, out of an oppressive quarantine zone. What starts as a small job so",28
TMDB_T_10534,10534,The Red Skelton Show,tv_show,Comedy|Talk|Family,Comedy,1951-09-30,7.4,17,73.3004,en,"The Red Skelton Show is an American variety show that was a television staple for two decades, from 1951 to 1971. It was second to Gunsmoke and third to The Ed Sullivan Show in the ratings during that",38
TMDB_T_3562,3562,NOVA,tv_show,Documentary,Documentary,1974-03-03,7.015,135,73.211,en,"PBS' premier science series helps viewers of all ages explore the science behind the headlines. Along the way, NOVA demystifies science and technology, and highlights the people involved in scientific",51
TMDB_T_48866,48866,The 100,tv_show,Sci-Fi & Fantasy|Action & Adventure|Drama|Crime,Sci-Fi & Fantasy,2014-03-19,7.881,8544,73.2083,en,"100 years in the future, when the Earth has been abandoned due to radioactivity, the last surviving humans live on an ark orbiting the planet — but the ark won't last forever. So the repressive regime",49
TMDB_T_278573,278573,Perfect Crown,tv_show,Comedy|Drama,Comedy,2026-04-10,9.3,3,73.1009,ko,"In a 21st-century constitutional monarchy, a woman who has everything but remains a commoner crosses paths with a prince who, despite his royal lineage, feels powerless—leading to a love that defies s",26
TMDB_T_33765,33765,My Little Pony: Friendship Is Magic,tv_show,Animation|Comedy|Sci-Fi & Fantasy|Kids,Animation,2010-10-10,8.2,717,73.0318,en,"Journey to the enchanted land of Equestria, where unicorn Twilight Sparkle and her pals have adventures and learn valuable lessons about friendship.",49
TMDB_T_291,291,Coronation Street,tv_show,Soap,Soap,1960-12-09,5.3,115,72.5626,en,"The residents of Coronation Street are ordinary, working-class people, and the show follows them through regular social and family interactions at home, in the workplace, and in their local pub, the R",55
TMDB_T_1417,1417,Glee,tv_show,Comedy|Drama,Comedy,2009-05-19,6.78,924,72.5222,en,"In this musical comedy, optimistic high school teacher Will Schuester tries to refuel his own passion while reinventing the high school's glee club and challenging a group of outcasts to realize their",25
TMDB_T_790,790,Agatha Christie's Poirot,tv_show,Crime|Drama|Mystery,Crime,1989-01-08,8.174,537,76.0745,en,"From England to Egypt, accompanied by his elegant and trustworthy sidekicks, the intelligent yet eccentrically-refined Belgian detective Hercule Poirot pits his wits against a collection of first clas",47
TMDB_T_128318,128318,Idler: Sister Ma,tv_show,Comedy|Family|Soap|Drama,Comedy,2000-08-01,6.0,2,50.063,zh,"Chinese sitcom set in a residential neighborhood in Beijing, centered on Ma Xiao Yan, a middle aged woman known as Sister Ma, her relatives and friends.",44
TMDB_T_220542,220542,The Apothecary Diaries,tv_show,Animation|Drama|Mystery,Animation,2023-10-22,8.6,533,71.7374,ja,"Maomao lived a peaceful life with her apothecary father. Until one day, she's sold as a lowly servant to the emperor's palace. But she wasn't meant for a compliant life among royalty. So when imperial",49
TMDB_T_71728,71728,Young Sheldon,tv_show,Comedy|Family|Drama,Comedy,2017-09-25,8.033,2930,72.3307,en,"The early life of child genius Sheldon Cooper, later seen in The Big Bang Theory.",51
TMDB_T_48866,48866,The 100,tv_show,Sci-Fi & Fantasy|Action & Adventure|Drama|Crime,Sci-Fi & Fantasy,2014-03-19,7.881,8544,73.2083,en,"100 years in the future, when the Earth has been abandoned due to radioactivity, the last surviving humans live on an ark orbiting the planet — but the ark won't last forever. So the repressive regime",59
TMDB_T_35674,35674,Football Tonight,tv_show,,Unknown,1998-10-01,5.0,1,63.4053,en,,59
TMDB_T_13945,13945,"Gute Zeiten, schlechte Zeiten",tv_show,Drama|Soap,Drama,1992-05-11,5.4,45,67.4142,de,"Gute Zeiten, schlechte Zeiten is a long-running German television soap opera, first broadcast on RTL in 1992. The programme concerns the lives of a fictional neighborhood in Germany's capital city Ber",39
TMDB_T_45789,45789,Sturm der Liebe,tv_show,Drama|Soap,Drama,2005-09-26,6.0,38,66.9551,de,"These are the stories of relationships taking place in the fictional five-star hotel Fürstenhof, located in Feldkirchen-Westerham near Rosenheim with the plot revolving around members of the family ro",56
TMDB_T_119051,119051,Wednesday,tv_show,Sci-Fi & Fantasy|Mystery|Comedy,Sci-Fi & Fantasy,2022-11-23,8.4,10413,68.8209,en,"Smart, sarcastic and a little dead inside, Wednesday Addams investigates twisted mysteries while making new friends — and foes — at Nevermore Academy.",39
